Date,Restaurant,Rating,Author,Review,Day,Bag_of_Words,Length_of_Review,Percent_Positive,Percent_Negative,Sentiment,Alcohol
2019-04-30,Three Notch'd Craft Kitchen & Brewery,3.0,KShawnT,"I really enjoyed the beers at Three Notch'd. Tasty and lots of choices. I was disappointed by the meal, except for the deviled eggs which were excellent. Our sandwiches were dry and the fries were just ok, pretty limp.",Tuesday,"['i', 'really', 'enjoyed', 'the', 'beers', 'at', 'three', ""notch'd"", 'tasty', 'and', 'lots', 'of', 'choices', 'i', 'was', 'disappointed', 'by', 'the', 'meal', 'except', 'for', 'the', 'deviled', 'eggs', 'which', 'were', 'excellent', 'our', 'sandwiches', 'were', 'dry', 'and', 'the', 'fries', 'were', 'just', 'ok', 'pretty', 'limp']",39,0.07692307692307693,0.05128205128205128,Positive,Yes
2019-10-11,Bloom Restaurant & Wine Bar,5.0,andytapatagonika,"From the start, the restaurant was inviting. Friendly staff, open kitchen concept make this restaurant a secret treasure. Their cocktail creations have all the flavours you want to taste in this (almost over!) summer/fall season. The menu is simple but powerful. Plentiful of choices, reminds me of restaurants in Europe. This place is here to stay.",Friday,"['from', 'the', 'start', 'the', 'restaurant', 'was', 'inviting', 'friendly', 'staff', 'open', 'kitchen', 'concept', 'make', 'this', 'restaurant', 'a', 'secret', 'treasure', 'their', 'cocktail', 'creations', 'have', 'all', 'the', 'flavours', 'you', 'want', 'to', 'taste', 'in', 'this', 'almost', 'over', 'summer/fall', 'season', 'the', 'menu', 'is', 'simple', 'but', 'powerful', 'plentiful', 'of', 'choices', 'reminds', 'me', 'of', 'restaurants', 'in', 'europe', 'this', 'place', 'is', 'here', 'to', 'stay']",56,0.10714285714285714,0.0,Positive,No
2019-10-05,Bloom Restaurant & Wine Bar,5.0,wkent17,"A refreshing addition to Roanoke! Bloom brings a farm to table yet fine dining experience to everyone in a casual, charming environment. The Chef-Owner Nate is serious about his locally sourced ingredients and he brings food to life in a creative and modern style. Who knew sunflower shoots could elevate a dish in such an amazing way? And pear butter is a thing he should package immediately for the masses! Do not miss out on a great evening in the revitalized Wasena neighborhood.",Saturday,"['a', 'refreshing', 'addition', 'to', 'roanoke', 'bloom', 'brings', 'a', 'farm', 'to', 'table', 'yet', 'fine', 'dining', 'experience', 'to', 'everyone', 'in', 'a', 'casual', 'charming', 'environment', 'the', 'chef-owner', 'nate', 'is', 'serious', 'about', 'his', 'locally', 'sourced', 'ingredients', 'and', 'he', 'brings', 'food', 'to', 'life', 'in', 'a', 'creative', 'and', 'modern', 'style', 'who', 'knew', 'sunflower', 'shoots', 'could', 'elevate', 'a', 'dish', 'in', 'such', 'an', 'amazing', 'way', 'and', 'pear', 'butter', 'is', 'a', 'thing', 'he', 'should', 'package', 'immediately', 'for', 'the', 'masses', 'do', 'not', 'miss', 'out', 'on', 'a', 'great', 'evening', 'in', 'the', 'revitalized', 'wasena', 'neighborhood']",83,0.08433734939759036,0.012048192771084338,Positive,Yes
2019-10-03,Bloom Restaurant & Wine Bar,4.0,CJDVirginia,"I really enjoyed this restaurant. Overall, my wife and I had several small dishes and enjoyed them very much. Even if I didn't typically like an ingredient, I felt that the dishes were good, a mark of a good chef. The parking is a bit tricky as it is all street parking and crossing from the other side of the street can be a bit difficult even at the cross-walk. Drivers are not used to slowing down there. Also, the restaurant can get quite noisy. I would try to put some noise dampening panels etc as having a conversation can be difficult. Also, they do not take reservations, so getting a seat on a Friday or Saturday might be difficult. I would definitely want to sit at the chef's table as I feel that I could hear the person next to me better as well as get to see the chefs prepare the food. So overall, the food is very good, and I think they will figure some of these other things out.",Thursday,"['i', 'really', 'enjoyed', 'this', 'restaurant', 'overall', 'my', 'wife', 'and', 'i', 'had', 'several', 'small', 'dishes', 'and', 'enjoyed', 'them', 'very', 'much', 'even', 'if', 'i', ""didn't"", 'typically', 'like', 'an', 'ingredient', 'i', 'felt', 'that', 'the', 'dishes', 'were', 'good', 'a', 'mark', 'of', 'a', 'good', 'chef', 'the', 'parking', 'is', 'a', 'bit', 'tricky', 'as', 'it', 'is', 'all', 'street', 'parking', 'and', 'crossing', 'from', 'the', 'other', 'side', 'of', 'the', 'street', 'can', 'be', 'a', 'bit', 'difficult', 'even', 'at', 'the', 'cross-walk', 'drivers', 'are', 'not', 'used', 'to', 'slowing', 'down', 'there', 'also', 'the', 'restaurant', 'can', 'get', 'quite', 'noisy', 'i', 'would', 'try', 'to', 'put', 'some', 'noise', 'dampening', 'panels', 'etc', 'as', 'having', 'a', 'conversation', 'can', 'be', 'difficult', 'also', 'they', 'do', 'not', 'take', 'reservations', 'so', 'getting', 'a', 'seat', 'on', 'a', 'friday', 'or', 'saturday', 'might', 'be', 'difficult', 'i', 'would', 'definitely', 'want', 'to', 'sit', 'at', 'the', ""chef's"", 'table', 'as', 'i', 'feel', 'that', 'i', 'could', 'hear', 'the', 'person', 'next', 'to', 'me', 'better', 'as', 'well', 'as', 'get', 'to', 'see', 'the', 'chefs', 'prepare', 'the', 'food', 'so', 'overall', 'the', 'food', 'is', 'very', 'good', 'and', 'i', 'think', 'they', 'will', 'figure', 'some', 'of', 'these', 'other', 'things', 'out']",173,0.05202312138728324,0.04046242774566474,Positive,Yes
2019-09-20,Bloom Restaurant & Wine Bar,5.0,Julia M,"We were spending a night in Roanoke on our way to a wedding. Husband checked out their website and said we need to go. It was packed when we arrived. Got the last seat at the bar. The tapas menu is short but filled with beautiful and delicious plates. We did cheese and charcuterie, oysters, heirloom tomatoes and potatoes in aioli. Finished with an amazing snapper dish. Homemade ice cream for dessert. Wayne and the rest of the staff offered excellent service. Newly added outdoor seating . A neighborhood gem! Can't wait to get back here!",Friday,"['we', 'were', 'spending', 'a', 'night', 'in', 'roanoke', 'on', 'our', 'way', 'to', 'a', 'wedding', 'husband', 'checked', 'out', 'their', 'website', 'and', 'said', 'we', 'need', 'to', 'go', 'it', 'was', 'packed', 'when', 'we', 'arrived', 'got', 'the', 'last', 'seat', 'at', 'the', 'bar', 'the', 'tapas', 'menu', 'is', 'short', 'but', 'filled', 'with', 'beautiful', 'and', 'delicious', 'plates', 'we', 'did', 'cheese', 'and', 'charcuterie', 'oysters', 'heirloom', 'tomatoes', 'and', 'potatoes', 'in', 'aioli', 'finished', 'with', 'an', 'amazing', 'snapper', 'dish', 'homemade', 'ice', 'cream', 'for', 'dessert', 'wayne', 'and', 'the', 'rest', 'of', 'the', 'staff', 'offered', 'excellent', 'service', 'newly', 'added', 'outdoor', 'seating', '', 'a', 'neighborhood', 'gem', ""can't"", 'wait', 'to', 'get', 'back', 'here']",96,0.052083333333333336,0.010416666666666666,Positive,Yes
2019-09-15,Bloom Restaurant & Wine Bar,5.0,Diane1313,"We went to Bloom on a Thursday nite around 6:00 pm. I worried that we would have to wait a long time but luckily they were just clearing a table. It was crowded but the service is so excellent that it doesnt seem like very long before you are served. In the tapas environment something is always delivered for tastings. They have the best flatbread that came out immediately, so dont forget to order it even if you order one or two of the cheese plates. The chvre was especially tasty. My husband and I were going to share the beets but there were so many, everyone had a taste. Because everything comes out so beautifully displayed, it is tempting to taste, which is exactly what Bloom encourages. My Snapper was delicious and beautifully displayed with vegetables in purple onion rings. It is fun to observe what others are eating, reminiscent of European dining. This type of fresh food is not cheap, but certainly worth it. Only problem is the parking but there are places throughout the safe and up and coming neighborhood. If you are old or handicapped, consider being dropped off at the door.",Sunday,"['we', 'went', 'to', 'bloom', 'on', 'a', 'thursday', 'nite', 'around', '6:00', 'pm', 'i', 'worried', 'that', 'we', 'would', 'have', 'to', 'wait', 'a', 'long', 'time', 'but', 'luckily', 'they', 'were', 'just', 'clearing', 'a', 'table', 'it', 'was', 'crowded', 'but', 'the', 'service', 'is', 'so', 'excellent', 'that', 'it', 'doesnt', 'seem', 'like', 'very', 'long', 'before', 'you', 'are', 'served', 'in', 'the', 'tapas', 'environment', 'something', 'is', 'always', 'delivered', 'for', 'tastings', 'they', 'have', 'the', 'best', 'flatbread', 'that', 'came', 'out', 'immediately', 'so', 'dont', 'forget', 'to', 'order', 'it', 'even', 'if', 'you', 'order', 'one', 'or', 'two', 'of', 'the', 'cheese', 'plates', 'the', 'chvre', 'was', 'especially', 'tasty', 'my', 'husband', 'and', 'i', 'were', 'going', 'to', 'share', 'the', 'beets', 'but', 'there', 'were', 'so', 'many', 'everyone', 'had', 'a', 'taste', 'because', 'everything', 'comes', 'out', 'so', 'beautifully', 'displayed', 'it', 'is', 'tempting', 'to', 'taste', 'which', 'is', 'exactly', 'what', 'bloom', 'encourages', 'my', 'snapper', 'was', 'delicious', 'and', 'beautifully', 'displayed', 'with', 'vegetables', 'in', 'purple', 'onion', 'rings', 'it', 'is', 'fun', 'to', 'observe', 'what', 'others', 'are', 'eating', 'reminiscent', 'of', 'european', 'dining', 'this', 'type', 'of', 'fresh', 'food', 'is', 'not', 'cheap', 'but', 'certainly', 'worth', 'it', 'only', 'problem', 'is', 'the', 'parking', 'but', 'there', 'are', 'places', 'throughout', 'the', 'safe', 'and', 'up', 'and', 'coming', 'neighborhood', 'if', 'you', 'are', 'old', 'or', 'handicapped', 'consider', 'being', 'dropped', 'off', 'at', 'the', 'door']",196,0.07653061224489796,0.025510204081632654,Positive,Yes
2019-09-08,Bloom Restaurant & Wine Bar,5.0,SkiBelize,"Fabulous restaurant...can't wait to have dinner there again! We sat at the Chef's Table and enjoyed engaging conversation with the chefs as they prepared plates of delicious, colorful food. Seasonal menu using lots of local fresh ingredients. Nice wine list with wines by the bottle or glass. Staff were happy to have us as guests and very helpful. We had a charcuterie and cheese plate (choose your own meats and cheeses to create a personalized plate), Heirloom Tomato Salad, and Brasstown Beef. And the DESSERTS...oh my! Chef Madi created Watermelon ""Jello"" and Chocolate Cookie Dough with mint chocolate ice cream. I can't remember enjoying a dessert so much...fantastic and beautifully presented. Looking forward to our next fun time at Bloom! They do not take reservations. We arrived at 6 pm and were seated immediately, but groups larger than 2 may have a bit of a wait. They try to make everyone comfortable while waiting, offering cocktails, etc. They serve ""small plates"" but the plates were large enough for us 2 ladies to share. Small and large portions are available for some of the plates.",Sunday,"['fabulous', ""restaurant...can't"", 'wait', 'to', 'have', 'dinner', 'there', 'again', 'we', 'sat', 'at', 'the', ""chef's"", 'table', 'and', 'enjoyed', 'engaging', 'conversation', 'with', 'the', 'chefs', 'as', 'they', 'prepared', 'plates', 'of', 'delicious', 'colorful', 'food', 'seasonal', 'menu', 'using', 'lots', 'of', 'local', 'fresh', 'ingredients', 'nice', 'wine', 'list', 'with', 'wines', 'by', 'the', 'bottle', 'or', 'glass', 'staff', 'were', 'happy', 'to', 'have', 'us', 'as', 'guests', 'and', 'very', 'helpful', 'we', 'had', 'a', 'charcuterie', 'and', 'cheese', 'plate', 'choose', 'your', 'own', 'meats', 'and', 'cheeses', 'to', 'create', 'a', 'personalized', 'plate', 'heirloom', 'tomato', 'salad', 'and', 'brasstown', 'beef', 'and', 'the', 'desserts...oh', 'my', 'chef', 'madi', 'created', 'watermelon', 'jello', 'and', 'chocolate', 'cookie', 'dough', 'with', 'mint', 'chocolate', 'ice', 'cream', 'i', ""can't"", 'remember', 'enjoying', 'a', 'dessert', 'so', 'much...fantastic', 'and', 'beautifully', 'presented', 'looking', 'forward', 'to', 'our', 'next', 'fun', 'time', 'at', 'bloom', 'they', 'do', 'not', 'take', 'reservations', 'we', 'arrived', 'at', '6', 'pm', 'and', 'were', 'seated', 'immediately', 'but', 'groups', 'larger', 'than', '2', 'may', 'have', 'a', 'bit', 'of', 'a', 'wait', 'they', 'try', 'to', 'make', 'everyone', 'comfortable', 'while', 'waiting', 'offering', 'cocktails', 'etc', 'they', 'serve', 'small', 'plates', 'but', 'the', 'plates', 'were', 'large', 'enough', 'for', 'us', '2', 'ladies', 'to', 'share', 'small', 'and', 'large', 'portions', 'are', 'available', 'for', 'some', 'of', 'the', 'plates']",184,0.07608695652173914,0.005434782608695652,Positive,Yes
2019-08-27,Bloom Restaurant & Wine Bar,5.0,tarpon_and_bones,Not crowded but reservations not a bad idea. Helpful pleasant wait staff who know the cuisine and are very proud of what they serve. You can order prepared dinners or single tapas selections brought out as you finish each one. We decided to just order all the tapas selections and had them bring them on a nice serving board. There was more than enough for two to share and they included local farms meats and cheeses along generally exotic and all fresh. Their dessert menu includes selections all prepared by the dessert chef and the one we had was excellent.Wonderful place and worth the short drive for dinner,Tuesday,"['not', 'crowded', 'but', 'reservations', 'not', 'a', 'bad', 'idea', 'helpful', 'pleasant', 'wait', 'staff', 'who', 'know', 'the', 'cuisine', 'and', 'are', 'very', 'proud', 'of', 'what', 'they', 'serve', 'you', 'can', 'order', 'prepared', 'dinners', 'or', 'single', 'tapas', 'selections', 'brought', 'out', 'as', 'you', 'finish', 'each', 'one', 'we', 'decided', 'to', 'just', 'order', 'all', 'the', 'tapas', 'selections', 'and', 'had', 'them', 'bring', 'them', 'on', 'a', 'nice', 'serving', 'board', 'there', 'was', 'more', 'than', 'enough', 'for', 'two', 'to', 'share', 'and', 'they', 'included', 'local', 'farms', 'meats', 'and', 'cheeses', 'along', 'generally', 'exotic', 'and', 'all', 'fresh', 'their', 'dessert', 'menu', 'includes', 'selections', 'all', 'prepared', 'by', 'the', 'dessert', 'chef', 'and', 'the', 'one', 'we', 'had', 'was', 'excellent.wonderful', 'place', 'and', 'worth', 'the', 'short', 'drive', 'for', 'dinner']",108,0.09259259259259259,0.027777777777777776,Positive,Yes
2019-08-03,Bloom Restaurant & Wine Bar,5.0,Kaitlin B,"We were so excited we did not have to drive far to go to a good tapas place. my husband was happy to see a nice DIPA on the beer menu. We got the cherv, oysters, beets, carrots, the beef dish, and of course the cookie dough dessert. I thought every dish was very well cooked. My husband said he could eat a bushel of the carrots!! We menu selection is limited, hopefully that will expand with time, but every dish they offer the have mastered. We will be coming back soon!",Saturday,"['we', 'were', 'so', 'excited', 'we', 'did', 'not', 'have', 'to', 'drive', 'far', 'to', 'go', 'to', 'a', 'good', 'tapas', 'place', 'my', 'husband', 'was', 'happy', 'to', 'see', 'a', 'nice', 'dipa', 'on', 'the', 'beer', 'menu', 'we', 'got', 'the', 'cherv', 'oysters', 'beets', 'carrots', 'the', 'beef', 'dish', 'and', 'of', 'course', 'the', 'cookie', 'dough', 'dessert', 'i', 'thought', 'every', 'dish', 'was', 'very', 'well', 'cooked', 'my', 'husband', 'said', 'he', 'could', 'eat', 'a', 'bushel', 'of', 'the', 'carrots', 'we', 'menu', 'selection', 'is', 'limited', 'hopefully', 'that', 'will', 'expand', 'with', 'time', 'but', 'every', 'dish', 'they', 'offer', 'the', 'have', 'mastered', 'we', 'will', 'be', 'coming', 'back', 'soon']",92,0.09782608695652174,0.010869565217391304,Positive,Yes
2019-07-07,Bloom Restaurant & Wine Bar,5.0,Elnet V,"A new Roanoke spot with delicious small plates and aesthetically pleasing drinks. The aioli potatoes are a must-try (we ordered an extra portion of them)!! Everything is so fresh, flavorful, and unique. The food is ethically grown and the service is excellent, making it an overall great experience. Whether youre a local or just visiting Roanoke, you should definitely stop by for this culinary experience!",Sunday,"['a', 'new', 'roanoke', 'spot', 'with', 'delicious', 'small', 'plates', 'and', 'aesthetically', 'pleasing', 'drinks', 'the', 'aioli', 'potatoes', 'are', 'a', 'must-try', 'we', 'ordered', 'an', 'extra', 'portion', 'of', 'them', 'everything', 'is', 'so', 'fresh', 'flavorful', 'and', 'unique', 'the', 'food', 'is', 'ethically', 'grown', 'and', 'the', 'service', 'is', 'excellent', 'making', 'it', 'an', 'overall', 'great', 'experience', 'whether', 'youre', 'a', 'local', 'or', 'just', 'visiting', 'roanoke', 'you', 'should', 'definitely', 'stop', 'by', 'for', 'this', 'culinary', 'experience']",65,0.1076923076923077,0.015384615384615385,Positive,Yes
2017-06-08,Formosa Lounge Restaurant,5.0,jennyferr2017,"While in town on business and staying at Hotel Roanoke, I walked here for dinner. It was midweek and early and not crowded at all. The staff was helpful and responsive. I ordered the Formosa Roll and a salmon and avocado roll. The presentation was beautiful and the flavor was even better. The spicy mayo paired perfectly with the Formosa Roll. Overall the signature Roll was very good. It was flavorful and had great texture play. I tried it with my soy sauce and wasabi combo, but then decided it was so good on its own that I was ruining it by dipping it.",Thursday,"['while', 'in', 'town', 'on', 'business', 'and', 'staying', 'at', 'hotel', 'roanoke', 'i', 'walked', 'here', 'for', 'dinner', 'it', 'was', 'midweek', 'and', 'early', 'and', 'not', 'crowded', 'at', 'all', 'the', 'staff', 'was', 'helpful', 'and', 'responsive', 'i', 'ordered', 'the', 'formosa', 'roll', 'and', 'a', 'salmon', 'and', 'avocado', 'roll', 'the', 'presentation', 'was', 'beautiful', 'and', 'the', 'flavor', 'was', 'even', 'better', 'the', 'spicy', 'mayo', 'paired', 'perfectly', 'with', 'the', 'formosa', 'roll', 'overall', 'the', 'signature', 'roll', 'was', 'very', 'good', 'it', 'was', 'flavorful', 'and', 'had', 'great', 'texture', 'play', 'i', 'tried', 'it', 'with', 'my', 'soy', 'sauce', 'and', 'wasabi', 'combo', 'but', 'then', 'decided', 'it', 'was', 'so', 'good', 'on', 'its', 'own', 'that', 'i', 'was', 'ruining', 'it', 'by', 'dipping', 'it']",104,0.08653846153846154,0.009615384615384616,Positive,Yes
2017-03-16,Formosa Lounge Restaurant,5.0,471deidrer,"Words cannot describe the service or the food at Formosa in the past I've always said ""oh I'm going to try that place one day"" well, since the first week of February I have literally been to Formosa Lounge one, twice maybe three times a week just put it this way the service and the food (ROCK SHRIMP) has kept my family and I coming back for more. The owners make you feel so welcome as you enter the door. The attentive service and the great food is awesome. And my son and I love the Japanese green tea. This will be a place I will continue to patronize over and over again.",Thursday,"['words', 'cannot', 'describe', 'the', 'service', 'or', 'the', 'food', 'at', 'formosa', 'in', 'the', 'past', ""i've"", 'always', 'said', 'oh', ""i'm"", 'going', 'to', 'try', 'that', 'place', 'one', 'day', 'well', 'since', 'the', 'first', 'week', 'of', 'february', 'i', 'have', 'literally', 'been', 'to', 'formosa', 'lounge', 'one', 'twice', 'maybe', 'three', 'times', 'a', 'week', 'just', 'put', 'it', 'this', 'way', 'the', 'service', 'and', 'the', 'food', 'rock', 'shrimp', 'has', 'kept', 'my', 'family', 'and', 'i', 'coming', 'back', 'for', 'more', 'the', 'owners', 'make', 'you', 'feel', 'so', 'welcome', 'as', 'you', 'enter', 'the', 'door', 'the', 'attentive', 'service', 'and', 'the', 'great', 'food', 'is', 'awesome', 'and', 'my', 'son', 'and', 'i', 'love', 'the', 'japanese', 'green', 'tea', 'this', 'will', 'be', 'a', 'place', 'i', 'will', 'continue', 'to', 'patronize', 'over', 'and', 'over', 'again']",113,0.07964601769911504,0.0,Positive,No
2016-11-11,Formosa Lounge Restaurant,5.0,ashop77,"My wife an I ate here and was fantastic! Service was great, but I'll admit it was 2pm on a Friday and we were the only ones in the restaurant. I would highly recommend. Best sushi we've had in a long time",Friday,"['my', 'wife', 'an', 'i', 'ate', 'here', 'and', 'was', 'fantastic', 'service', 'was', 'great', 'but', ""i'll"", 'admit', 'it', 'was', '2pm', 'on', 'a', 'friday', 'and', 'we', 'were', 'the', 'only', 'ones', 'in', 'the', 'restaurant', 'i', 'would', 'highly', 'recommend', 'best', 'sushi', ""we've"", 'had', 'in', 'a', 'long', 'time']",42,0.047619047619047616,0.0,Positive,No
2016-05-17,Formosa Lounge Restaurant,5.0,timlubosch,I would go here every week if i could afford it. puts wasabi's to shame downtown.Everyone deserves their own opinion. all their food is fresh i even got my parents to try it now they go once a month. If you want a one of the best meals in roanoke i suggest you try this place.,Tuesday,"['i', 'would', 'go', 'here', 'every', 'week', 'if', 'i', 'could', 'afford', 'it', 'puts', ""wasabi's"", 'to', 'shame', 'downtown.everyone', 'deserves', 'their', 'own', 'opinion', 'all', 'their', 'food', 'is', 'fresh', 'i', 'even', 'got', 'my', 'parents', 'to', 'try', 'it', 'now', 'they', 'go', 'once', 'a', 'month', 'if', 'you', 'want', 'a', 'one', 'of', 'the', 'best', 'meals', 'in', 'roanoke', 'i', 'suggest', 'you', 'try', 'this', 'place']",56,0.03571428571428571,0.017857142857142856,Positive,Yes
2015-07-28,Formosa Lounge Restaurant,5.0,Outdoorsman1959,The waiter was most attentive. The flavors of the food were outstanding! My family truly enjoyed this restaurant.,Tuesday,"['the', 'waiter', 'was', 'most', 'attentive', 'the', 'flavors', 'of', 'the', 'food', 'were', 'outstanding', 'my', 'family', 'truly', 'enjoyed', 'this', 'restaurant']",18,0.16666666666666666,0.0,Positive,No
2015-07-03,Formosa Lounge Restaurant,5.0,Jonny S,"The owner is very friendly, and the food is extremely fresh, and of superior quality. On Friday nights they have the best Latin music DJ in town, and the dance floor stays packed.",Friday,"['the', 'owner', 'is', 'very', 'friendly', 'and', 'the', 'food', 'is', 'extremely', 'fresh', 'and', 'of', 'superior', 'quality', 'on', 'friday', 'nights', 'they', 'have', 'the', 'best', 'latin', 'music', 'dj', 'in', 'town', 'and', 'the', 'dance', 'floor', 'stays', 'packed']",33,0.12121212121212122,0.030303030303030304,Positive,Yes
2015-05-14,Formosa Lounge Restaurant,5.0,seanmhorn,"I went in a group of 8 for a business dinner. The good- food was amazing, fresh, and artful. The bad- extremely slow. The restaurant was almost empty except for us and it took well over an hour for our food. Still, all was forgiven when we tasted it. I highly recommend giving them a try.",Thursday,"['i', 'went', 'in', 'a', 'group', 'of', '8', 'for', 'a', 'business', 'dinner', 'the', 'good', 'food', 'was', 'amazing', 'fresh', 'and', 'artful', 'the', 'bad', 'extremely', 'slow', 'the', 'restaurant', 'was', 'almost', 'empty', 'except', 'for', 'us', 'and', 'it', 'took', 'well', 'over', 'an', 'hour', 'for', 'our', 'food', 'still', 'all', 'was', 'forgiven', 'when', 'we', 'tasted', 'it', 'i', 'highly', 'recommend', 'giving', 'them', 'a', 'try']",56,0.08928571428571429,0.07142857142857142,Positive,Yes
2015-04-22,Formosa Lounge Restaurant,5.0,Mommaratzzi96,Had a business lunch here today and had the most amazing sushi I have ever eaten! Everything fresh and no MSG anything! LOVED IT! Can't wait to go back!!!,Wednesday,"['had', 'a', 'business', 'lunch', 'here', 'today', 'and', 'had', 'the', 'most', 'amazing', 'sushi', 'i', 'have', 'ever', 'eaten', 'everything', 'fresh', 'and', 'no', 'msg', 'anything', 'loved', 'it', ""can't"", 'wait', 'to', 'go', 'back']",29,0.06896551724137931,0.0,Positive,No
2015-04-08,Formosa Lounge Restaurant,5.0,pagetravelers,"Best, most creative sushi in all of Roanoke. We love it here and try to go several times a month and any time we have guests come in from out of state as well. Everyone we take here is equally as impressed as we are. We go early, between 5:30-7 because we bring our 1 year old with us, and he loves their food too. We get great service and attention to detail each visit. I love their hand crafted margarita! Order one, you won't be disappointed. The lobster roll is great, shrimp tempura, rock shrimp, steak teppanyaki is also delicious. We honestly haven't had a bad meal here and plan to go back again and again. Don't go at 5:30 and take our window booth whatever you do :)",Wednesday,"['best', 'most', 'creative', 'sushi', 'in', 'all', 'of', 'roanoke', 'we', 'love', 'it', 'here', 'and', 'try', 'to', 'go', 'several', 'times', 'a', 'month', 'and', 'any', 'time', 'we', 'have', 'guests', 'come', 'in', 'from', 'out', 'of', 'state', 'as', 'well', 'everyone', 'we', 'take', 'here', 'is', 'equally', 'as', 'impressed', 'as', 'we', 'are', 'we', 'go', 'early', 'between', '5:30-7', 'because', 'we', 'bring', 'our', '1', 'year', 'old', 'with', 'us', 'and', 'he', 'loves', 'their', 'food', 'too', 'we', 'get', 'great', 'service', 'and', 'attention', 'to', 'detail', 'each', 'visit', 'i', 'love', 'their', 'hand', 'crafted', 'margarita', 'order', 'one', 'you', ""won't"", 'be', 'disappointed', 'the', 'lobster', 'roll', 'is', 'great', 'shrimp', 'tempura', 'rock', 'shrimp', 'steak', 'teppanyaki', 'is', 'also', 'delicious', 'we', 'honestly', ""haven't"", 'had', 'a', 'bad', 'meal', 'here', 'and', 'plan', 'to', 'go', 'back', 'again', 'and', 'again', ""don't"", 'go', 'at', '5:30', 'and', 'take', 'our', 'window', 'booth', 'whatever', 'you', 'do', '']",130,0.06153846153846154,0.015384615384615385,Positive,Yes
